Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2tGYZL7TeXIA6XzBsvjwy8","I Got You","Split Enz","True Colours","1","1","209466","spotify:user:transceend","2017-04-01T21:41:56Z"
"spotify:track:1MeSnwodA860YbAo23fW7X","Fade Away","Ché-Fu","Navigator","1","13","246173","spotify:user:transceend","2017-04-01T21:42:05Z"
"spotify:track:4XIx0QqMShaKcM7SsT6v0T","For the Love of It","Salmonella Dub","Killervision","1","2","307186","spotify:user:transceend","2017-04-01T21:42:15Z"
"spotify:track:2L6SYAMCVP5RTy1AWYAI82","Cool Me Down","The Black Seeds","Into the Dojo","1","4","299853","spotify:user:transceend","2017-04-01T21:42:27Z"
"spotify:track:3URPaZa8Ez8mC0fv3mpgZ2","One by One","The Black Seeds","Into the Dojo","1","5","232920","spotify:user:transceend","2017-04-01T21:42:48Z"
"spotify:track:3wLEV86SNcEh8wYDJxOTkv","Fire","The Black Seeds","On the Sun","1","6","297253","spotify:user:transceend","2017-04-01T21:43:08Z"
"spotify:track:6mWMW5bkrrB8qXtIE3QsRn","Glorafilia","Zed","Silencer","1","5","200666","spotify:user:transceend","2017-04-01T21:43:14Z"
"spotify:track:4YncMyBqaVaVjF10uzQrtX","Dust and Dirt (East Star Records)","The Black Seeds","Music Unites - Reggae Around the World, Vol. 1","1","4","283546","spotify:user:transceend","2017-04-01T21:43:34Z"
"spotify:track:6OEKCU1LSvfTPEhlUTIRjf","Renegade Fighter","Zed","Silencer","1","1","201733","spotify:user:transceend","2017-04-01T21:44:15Z"
"spotify:track:0XuRIreuxgygR7vAE1zd5Q","Cruel - Rap Version","Dane Rumble","Cruel Remix","1","1","244701","spotify:user:transceend","2017-04-01T21:44:29Z"
"spotify:track:6Tvvd8tvPUcmxPDiY7If2n","Turn It Around","The Black Seeds","On the Sun","1","2","273080","spotify:user:transceend","2017-04-01T21:44:33Z"
"spotify:track:1YhzlKAGZCgFmu3maqDQtl","My Delirium","Ladyhawke","Ladyhawke (Deluxe Edition)","1","3","254480","spotify:user:transceend","2017-04-01T21:46:17Z"
"spotify:track:7tecFl7avpFE5XM5NShDuC","All On Our Own","Midnight Youth","The Brave Don't Run","1","2","224986","spotify:user:transceend","2017-04-01T21:46:27Z"
"spotify:track:5lfbsqRW09YpHXuWLVGHMH","Oh My","Gin Wigmore","Holy Smoke","1","1","255791","spotify:user:transceend","2017-04-01T21:47:23Z"
"spotify:track:4qp31WOaM1k3XGJcB5Pnu7","Golden Love","Midnight Youth","The Brave Don't Run","1","8","240680","spotify:user:transceend","2017-04-01T21:47:49Z"
"spotify:track:0khkQow5ZK68YahC4SaTOT","The Letter","Midnight Youth","The Brave Don't Run","1","4","214240","spotify:user:transceend","2017-04-01T21:48:03Z"
"spotify:track:7MQcfYXJhq9fGznoHJTyTe","Cavalry","Midnight Youth","The Brave Don't Run","1","1","321706","spotify:user:transceend","2017-04-01T21:48:11Z"
"spotify:track:0NuuiITpvYuNMc6WXemAUX","Verona","Elemeno P","Love & Disrespect (Limited Edition)","1","2","166400","spotify:user:transceend","2017-04-01T21:52:30Z"
"spotify:track:1vSh11B4O0Tqlyf01P3y9B","Maybe","Opshop","Second Hand Planet","1","6","207546","spotify:user:transceend","2017-04-01T21:52:36Z"
"spotify:track:56DahzmzLeMsmZYEOtPcCX","Punching In A Dream","The Naked And Famous","Passive Me, Aggressive You (Deluxe Edition)","1","2","238133","spotify:user:transceend","2017-04-01T21:53:40Z"
"spotify:track:5o6WKCTdgc5hzpGkUvxaft","Just a Little Bit","Kids Of 88","Just a Little Bit","1","1","180240","spotify:user:transceend","2017-04-01T21:53:45Z"
"spotify:track:3JtRSUOj7wSAXFG76T89v8","Sway","Bic Runga","Drive","1","2","262493","spotify:user:transceend","2017-04-01T22:05:56Z"
"spotify:track:2Ho1WCdeRwqJnbqKZJ1WkA","My House","Kids Of 88","My House","1","1","237666","spotify:user:transceend","2018-04-27T18:15:59Z"
"spotify:track:4LwKfbjN2W8Vt3h8P9OqYl","Downtown","Kids Of 88","Sugarpills","1","9","188760","spotify:user:transceend","2018-04-27T18:35:24Z"
