Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4c0iBlCPyLs5luOY8NWCVd","Hello - Single Edit","Martin Solveig, Dragonette","Smash","1","1","281389","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:25YKeGFqk2tqwE105MBQxx","Ready 2 Go","Martin Solveig, Kele","Smash","1","2","265480","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:09uCoGY5x6KcQN2ZPiLEOh","The Night Out - A-Trak vs. Martin Rework","Martin Solveig","Smash","1","3","232510","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:4qABfS1RaGVXdBhj2BQyhO","Runaway (U & I)","Galantis","Runaway (U & I)","1","1","227073","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2X2txwSIABkgwIUeJT60PQ","Astronomia Remix","DJ Gaimz, Tony Igy","Aether","1","2","307014","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:798lmMNZ8Z9bfq2Ygsu5Pf","Can't Stop Dancin' - A.C. Remix","Becky G","Can't Stop Dancin' (A.C. Remix)","1","1","248099","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:7gBj0VgcuAgkXkiRRYvSmK","Stay","Kygo, Maty Noyes","Stay","1","1","239465","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:5e27aAbIlyDRn2MnS30jQL","Love Myself - KREAM Remix","Hailee Steinfeld, Daniel Slettebakken, Ian Spurrier, KREAM","Love Myself (Remixes)","1","2","221720","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:2FwUgVGjOphe20NfvFijpt","Want It Back (Origami) - Radio Edit","Florian Picasso","Want It Back (Origami)","1","1","160312","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:6ksRossV4vKsXntCCZbhaM","Show Me Love","Sam Feldt, Kimberly Anne","Show Me Love","1","1","181867","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1gihuPhrLraKYrJMAEONyc","Feel So Close - Radio Edit","Calvin Harris","18 Months","1","3","206413","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:66hayvUbTotekKU3H4ta1f","Where Are Ü Now (with Justin Bieber)","Jack Ü, Skrillex, Diplo, Justin Bieber","Skrillex and Diplo present Jack Ü","1","9","250285","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:1zbTIdIbLYlXjtOqlHALh4","The Girl Is Mine feat. Destiny's Child & Brandy","99 Souls","The Girl Is Mine featuring Destiny's Child & Brandy (Remixes) - EP","1","1","216613","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
"spotify:track:59ZSmCCe6Ao1qtptCqX9Tk","Be Right There","Diplo, Sleepy Tom","Be Right There","1","1","237051","spotify:user:nathzaslavski","2017-07-21T15:16:25Z"
