Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4E5KZrM5OPeUzot2kr546S","Te Contaran","Juan Luis Guerra 4.40","La Llave De Mi Corazon","1","3","245000","spotify:user:cristinavila13","2012-06-08T15:04:06Z"
"spotify:track:0TjLndVJk03f4fg3hRs7Yz","Mi Tierra","Gloria Estefan","Oye Mi Canto...Los Éxitos","1","1","279333","spotify:user:cristinavila13","2012-06-08T15:08:02Z"
"spotify:track:7lx1WoY9MdBt1AITH8WgHY","Aceite Agua (Soy Una Guagua)","Los Confidenciales","La Yutong de Matanzas Guagua","1","1","186573","spotify:user:cristinavila13","2012-06-09T14:07:39Z"
"spotify:track:01d7jrbvNhPRn49nJVJdWb","Ven Devorame Otra Vez","Lalo Rodriguez","Aqui esta la salsa (EU Version)","2","1","308533","spotify:user:cristinavila13","2012-06-09T14:11:00Z"
"spotify:track:7mYTbVGzyzUtwvxqKhbSie","Salsa y Sabor","Tito Puente","Salsa a Musical History","2","6","182600","spotify:user:cristinavila13","2012-06-09T14:13:09Z"
"spotify:track:3u0gC7P90zklDn58qdNti9","Salsaton - Salsa","El Rubio Loco","Voglio scoprir l'America","1","5","261826","spotify:user:cristinavila13","2012-06-09T14:17:43Z"
"spotify:track:1zEYHf3IwnsTl5CihyAbcQ","Tú y Yo","Toby Love","Love Is Back","1","4","210440","spotify:user:","2012-06-18T17:32:13Z"
"spotify:track:7dFWvedJ3RKdVSdPlzU3h3","Quimbara","Johnny Pacheco, Celia Cruz","Anthology","2","1","288280","spotify:user:","2012-07-05T08:43:15Z"
"spotify:track:2aCiWZkTNhnTteEc0kOeD6","Pedro Navaja","Rubén Blades","The Original Gangster","1","11","444662","spotify:user:","2012-07-05T08:44:34Z"
"spotify:track:7yDnNruSgbr3lyfhDpBQDP","Rebelion","Joe Arroyo Y La Verdad","Joe Arroyo - Greatest Hits","1","3","287893","spotify:user:","2012-07-05T08:45:43Z"
"spotify:track:5QQEbbd7qUx0ImSB2nyqJS","La Paella","Jose Alberto "El Canario"","Salsa","1","7","305110","spotify:user:","2012-07-05T08:46:53Z"
"spotify:track:77cGBqO3txVQMTcjSRfwgr","Deja De Criticar","La Excelencia","Mi Tumbao Social","1","3","249946","spotify:user:","2012-07-05T08:50:15Z"
"spotify:track:48bPNZwVNRpmyk9OASd6Yo","La Rueda","Frankie Ruiz","Salsa","1","1","383693","spotify:user:","2012-07-05T08:50:24Z"
"spotify:track:6zPjIiHlrFMYHL0H64WDAk","Incondicional","Prince Royce","Phase II","1","2","209840","spotify:user:","2012-07-05T10:12:26Z"
"spotify:track:0JO8t2ckEys5WFOegyn5KO","La Quiero A Morir","D.L.G.","Greatest Hits","1","1","302400","spotify:user:","2012-07-09T08:32:42Z"
"spotify:track:2PTqdkOteuo6O23pA9Qp8L","Las Cosas Pequeñas","Prince Royce","Phase II","1","3","215866","spotify:user:","2012-07-13T09:04:22Z"
"spotify:track:6CVbf38YoMkeC3qoky5XMo","Jardín Prohibido","Salsa All Stars","Salsa Nights","1","11","330240","spotify:user:","2012-07-18T11:08:59Z"
"spotify:track:4KuWRE8ewSK7cXzbW5tHol","Cuando Baje La Marea","Edgar Daniel","SalsaHits 2008","1","13","285480","spotify:user:","2012-07-18T11:09:34Z"
"spotify:track:714JJ27SmuQEghyVauzMPj","Sin Salsa No Hay Paraíso","El Gran Combo De Puerto Rico","Sin Salsa No Hay Paraíso","1","1","226893","spotify:user:","2012-07-18T11:10:36Z"
"spotify:track:5CEg3pQaUQSxEbydFtRu9B","Y No Hago Mas Na'","El Gran Combo De Puerto Rico","25th Anniversary","2","10","299533","spotify:user:","2012-07-18T11:11:41Z"
"spotify:track:3sMknNKJKr6GHIYpcRodyD","Que Me Des Tu Carino","Juan Luis Guerra 4.40","La Llave De Mi Corazon","1","4","208333","spotify:user:","2012-07-18T12:11:41Z"
"spotify:track:3yEtuhGR8jOtusa29jWrhG","Tu Amor Me Hace Bien - Salsa Version","Marc Anthony","Valio La Pena","1","4","300160","spotify:user:","2012-07-19T11:12:33Z"
"spotify:local:Andy+%26+Lucas:En+Su+Salsa:Salsa+Tanto+La+Queria:260","Salsa Tanto La Queria","Andy & Lucas","En Su Salsa","0","0","260000","spotify:user:","2012-07-19T11:13:30Z"
"spotify:track:6PRRFPUlqlFLkpMhPcboHh","Son De Amores (Version Salsa)","Andy & Lucas","Andy & Lucas (En Su Salsa)","1","1","268786","spotify:user:","2012-07-19T11:13:37Z"
"spotify:track:4qAknKWl2aMvWn4r1nzWAa","Vivir Lo Nuestro","INDIA, Marc Anthony","Dicen Que Soy","1","9","367026","spotify:user:","2012-07-19T11:24:55Z"
"spotify:track:4RCzKrRP5OrB4bvINizTGf","Si Tú Me Besas","Víctor Manuelle","Si Tú Me Besas","1","1","260920","spotify:user:","2012-07-19T12:33:54Z"
"spotify:track:32y2ms2vWDeQMzyYNE4MCg","Mi Cama Huele A Ti (feat. Zion & Lennox) - Versión Salsa","Charlie Cruz","Sigo Aqui","1","8","273560","spotify:user:","2012-07-23T09:59:31Z"
"spotify:track:1L7AnuIX504YgUfnk686b1","Mírame","Víctor Manuelle","I Love Salsa 2011","1","5","264080","spotify:user:","2012-07-23T10:06:54Z"
"spotify:track:7EUeWMyUhm6iLwp9extdcd","Ya no Queda Nada","Tito Nieves","Salsabor 2","1","1","207293","spotify:user:","2012-07-23T10:08:04Z"
"spotify:track:3GgI4QQWvsqqdKCvnNN0UM","La Agarro Bajando","Gilberto Santa Rosa","Intenso","1","3","254933","spotify:user:","2012-07-23T10:09:49Z"
"spotify:track:236qXqcmitHCZ3SHoGZN8g","He Tratado","Víctor Manuelle","Exitos de Victor Manuelle","1","5","303133","spotify:user:","2012-07-23T10:10:31Z"
"spotify:track:0ZDanL1n1khF2TFJDOLKCX","Me Voy Pa'Cali","Oscar D'León","Salsabor 2","1","11","246240","spotify:user:","2012-07-23T10:12:34Z"
"spotify:track:6SDkgs2dG7KyY8dXlYMqDo","Caigo","La Sucursal S.A.","Lo Nuestro","1","5","329640","spotify:user:","2012-07-23T10:13:19Z"
"spotify:track:5B0M2VaOrYGkQdGc044Mfe","A Puro Dolor - Salsa Version","Son By Four","Fiesta Latina","1","11","262506","spotify:user:","2012-07-23T10:15:07Z"
"spotify:track:39WhdYh660k4nYnlwinr72","La Cura","Frankie Ruiz","Salsa a Musical History","4","6","299813","spotify:user:","2012-07-23T10:17:06Z"
"spotify:track:19WqcO3G6eU7ELn6EwtZ5n","Casi Casi","Toby Love","Casi Casi","1","1","222053","spotify:user:","2012-07-23T10:30:00Z"
"spotify:track:3S7ozx0pbhDkNpGUSk8j8f","Remenea - Dj Edit","Seo Fernandez","Atacando","1","11","233280","spotify:user:","2012-08-10T12:37:32Z"
"spotify:track:1EsFcRYvTFB6oMkydN2qG5","Momentos - Versión Salsa","Noel Schajris, Víctor Manuelle","Uno No Es Uno","1","13","239466","spotify:user:","2012-08-10T12:48:01Z"
"spotify:track:2alwSqKTo1rAudqAdtrHmP","Se Nos Perdio El Amor","Castelo De Salsa","Salsa! Salsa! Salsa! The Definitive Collection Vol.1","1","7","298845","spotify:user:","2012-08-13T09:01:02Z"
"spotify:track:1IcnHHfeAkdc88LybFWwb9","Me Liberé","El Gran Combo De Puerto Rico","Nuevo Milenio - El Mismo Sabor","1","3","263920","spotify:user:","2012-08-13T09:02:44Z"
"spotify:track:3qKw7Dn46N6e3qJl2ndQl9","Conéctate","Optimo","Bandidos De La Bachata","1","7","209613","spotify:user:","2012-08-13T09:05:06Z"
"spotify:track:5kdFXFZBRktz8U7aIA3q1d","Con Los Ojos Cerrados","Domenic Marte","Bandidos De La Bachata","1","6","222213","spotify:user:","2012-08-13T09:06:10Z"
"spotify:track:3PpStfeGyjH95fmTmOWcS5","Con la Punta del Pie","Sonora Gloria Matancera","Pare Cochero","1","6","217773","spotify:user:","2012-08-28T10:02:56Z"
"spotify:track:0gVmUkRX09cY5uNPSI74JC","Tengo Ganas","Víctor Manuelle","Historia De Un Sonero","1","14","266173","spotify:user:","2012-08-30T13:18:55Z"
"spotify:track:4cMbC777xj7xGMRrIHQpR8","Will U Still Love Me Tomorrow","Leslie Grace","Will U Still Love Me Tomorrow - Single","1","1","191486","spotify:user:","2012-09-03T07:59:30Z"
"spotify:track:4cbN1oRopnvBUXSKblOqmH","Sabes","Luis Enrique, Prince Royce","Soy Y Seré","1","8","248880","spotify:user:","2012-09-03T12:43:31Z"
"spotify:track:1tLOeoAMndNkbBUFDIPwOk","Pensamiento y Palabra","Víctor Manuelle","Salsa De Amor Vol.2- EP","1","4","290386","spotify:user:","2012-09-03T12:43:49Z"
"spotify:track:2kBgJXGbVA6WcA40IFA9KF","Tu Cariñito","Puerto Rican Power","2 Grandes de la Salsa Vol. 4","1","1","251253","spotify:user:","2012-09-03T12:44:43Z"
"spotify:track:5PCYquODQL3Vf7YQPseGK7","Este Amor","Maelo Ruiz","Amor y Sentimiento","1","2","280306","spotify:user:","2012-09-03T12:48:43Z"
"spotify:track:2jlORRYIXNGc2TUWZiMr1B","Amiga","Maelo Ruiz","30 Mejores","1","2","255213","spotify:user:","2012-09-03T12:49:01Z"
"spotify:track:1hiZqVgSKeVPJAjUKgJZMm","Aguanile","Héctor Lavoe","A Man And His Music","1","1","371333","spotify:user:","2012-09-05T07:53:05Z"
"spotify:track:4iOyE2fJjSKIEEJJPkmuOm","Los Campeones de la Salsa","Willy Chirino","Show Latino","1","13","259653","spotify:user:","2012-09-07T10:02:00Z"
"spotify:track:7sT08ys9gXDvYNyTP80zvs","Achilipú","El Gran Combo De Puerto Rico","Sin Salsa No Hay Paraíso","1","8","281546","spotify:user:","2012-09-14T13:13:47Z"
"spotify:track:1TQk5dQYHQdpbSK5NKpaZp","If I Give You My Love","Daniel Santacruz","Radio Rompecorazones","1","3","244426","spotify:user:","2012-09-17T07:40:00Z"
"spotify:track:1SyLRZZhkolVL1X9lrwh3J","Se Busca Un Corazon","Daniel Santacruz","Bachata Stereo","1","9","201586","spotify:user:","2012-09-17T07:49:34Z"
"spotify:track:7LiLECHPpaR3c3zSNi0F1m","I Want You Back (feat. Tito Nieves)","Tony Succar","I Want You Back (feat. Tito Nieves)","1","1","286920","spotify:user:","2012-10-15T09:05:21Z"
"spotify:track:5nY1GenDTdy6KKvofUdjgJ","Estás Ahí","Gilberto Santa Rosa","Estás Ahí","1","1","279213","spotify:user:","2012-10-15T09:07:30Z"
"spotify:track:3O3OBJ8WjWIPc2CjhfPMSV","Soberbio","Romeo Santos","Fórmula Vol. 1","1","8","242333","spotify:user:","2012-10-15T09:09:23Z"
"spotify:track:6KX5vKpZ1unNPujNhUzvBw","Promise","Romeo Santos, Usher","Fórmula Vol. 1","1","6","252253","spotify:user:","2012-10-15T09:09:39Z"
"spotify:track:3eCuEXYF3VnbTDHaztfUAv","La Diabla","Romeo Santos","Fórmula Vol. 1","1","2","239026","spotify:user:","2012-10-15T09:09:55Z"
"spotify:track:4SqiBk88oTJpVOzQYly9Zi","Mi Santa","Romeo Santos, Tomatito","Fórmula Vol. 1","1","5","231226","spotify:user:","2012-10-15T09:10:15Z"
